age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0.5111,0.5,0.1246,0.7333,0.5625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.6778,0.625,0.0569,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.3535,0.9512,1
0.5556,0.625,0.1975,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.2778,0.5,0.1627,0.7333,0.5625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.303,0.9512,0
0.4444,0.5,0.3506,1.0,0.625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.3939,0.9512,0
0.2667,0.0,0.024,1.0,0.625,0.6667,0.0,0.2,1.0,,0.0,0.0,0.404,0.0,0
0.5667,0.5,0.204,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5455,0.9512,0
0.4778,0.875,0.1113,0.7333,0.5625,0.3333,0.7857,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3778,0.5,0.0792,1.0,0.625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.5455,0.6341,0
0.5111,0.5,0.0715,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.4545,0.9512,1
0.3111,0.875,0.3003,0.8,0.875,0.3333,0.7143,1.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.2889,0.5,0.1531,0.6,0.8125,0.6667,1.0,0.8,0.25,,0.0,0.0,0.404,0.0,0
0.2222,0.5,0.1857,0.7333,0.5625,0.6667,0.4286,0.6,1.0,,0.0,0.0,0.2828,0.9512,0
0.4889,0.5,0.1303,0.5333,0.6875,0.3333,0.2143,0.0,1.0,,0.0341,0.0,0.404,0.9512,0
0.5667,0.5,0.1915,0.7333,0.5625,1.0,1.0,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.0772,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.6,0.5,0.0647,0.4667,0.75,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5556,0.5,0.0902,0.6,0.8125,0.3333,0.7143,1.0,1.0,,0.0,0.4539,0.404,0.9512,1
0.3667,0.5,0.1202,0.7333,0.5625,0.0,0.0714,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.7222,0.5,0.2361,0.6,0.8125,0.3333,0.0714,0.0,1.0,,0.1061,0.0,0.202,0.9512,1
0.2444,0.0,0.0886,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.0808,0.9512,0
0.9778,0.75,0.1389,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.5,0.1228,0.7333,0.5625,0.0,1.0,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5667,0.5,0.1626,0.7333,0.5625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.4343,0.9512,0
0.5556,0.5,0.1058,0.0667,0.4375,0.0,0.5714,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.2725,0.8,0.875,0.3333,0.3571,0.2,1.0,,0.0,0.0,1.0,0.9512,1
0.2222,0.5,0.2774,0.5333,0.6875,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.5222,0.5,0.1233,0.7333,0.5625,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6444,0.0,0.1145,1.0,0.625,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.2444,0.5,0.127,0.5333,0.6875,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.303,0.9512,0
0.5556,0.875,0.2402,0.7333,0.5625,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.4848,0.9512,1
0.5222,0.5,0.0309,0.7333,0.5625,0.6667,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.2667,0.25,0.1952,0.0667,0.4375,0.6667,0.5714,0.2,0.25,,0.0,0.0,0.4545,0.9512,0
0.5556,0.0,0.0983,0.7333,0.5625,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4444,0.5,0.1456,0.6,0.8125,0.0,0.2857,0.2,1.0,,0.0,0.0,0.4545,0.9512,1
0.4,0.5,0.2807,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3556,0.5,0.1367,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4889,0.5,0.113,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5667,0.0,0.1116,0.8,0.875,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6556,0.125,0.0292,1.0,0.625,0.6667,0.2857,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.7222,0.5,0.08,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.303,0.9512,0
0.2667,0.875,0.1288,0.6,0.8125,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.6566,0.9512,0
0.3,0.25,0.1667,0.6,0.8125,0.6667,0.7143,0.6,1.0,,0.0,0.0,0.3535,0.9512,0
0.5667,0.5,0.1611,0.5333,0.6875,0.0,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5333,0.5,0.1232,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4333,0.5,0.0228,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.3111,0.5,0.2993,0.6,0.8125,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2111,0.5,0.1261,1.0,0.625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.2525,0.9512,0
0.5444,0.25,0.0787,0.6,0.8125,0.0,0.7143,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.5667,0.25,0.1191,0.4667,0.75,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.6556,0.5,0.1021,0.8,0.875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5556,0.9512,0
0.2,0.5,0.1622,0.7333,0.5625,0.6667,0.5,0.6,1.0,,0.0,0.0,0.404,0.1463,0
0.5556,0.5,0.0508,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0439,0.0,0.404,0.0,0
0.5,0.125,0.2161,0.7333,0.5625,0.3333,0.0714,0.0,0.5,,0.0,0.0,0.8081,0.9512,1
0.3333,0.25,0.1585,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.4111,0.5,0.1121,0.6,0.8125,0.0,0.2143,0.2,1.0,,0.0,0.0,0.3535,0.9512,0
0.4889,0.5,0.2317,0.6,0.8125,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,1
0.3667,0.5,0.149,1.0,0.625,0.3333,0.2143,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.6778,0.625,0.0765,0.8,0.875,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.6778,0.25,0.2163,0.7333,0.5625,0.3333,0.7857,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4222,0.5,0.0536,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.4242,0.9512,1
0.2444,0.0,0.0283,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.303,0.9512,0
0.4,0.5,0.0911,0.7333,0.5625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.4889,0.625,0.2162,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0518,0.0,0.6061,0.9512,1
0.4111,0.5,0.1368,1.0,0.625,0.8333,0.0714,0.6,1.0,,0.0,0.0,0.6263,0.9512,0
0.3444,0.5,0.0218,1.0,0.625,0.0,0.2143,0.8,1.0,,0.0,0.0,0.202,0.9512,0
0.6,0.5,0.0668,0.6667,1.0,0.3333,0.7143,0.0,1.0,,0.1502,0.0,0.4545,0.9512,1
0.2222,0.5,0.1386,1.0,0.625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.1616,0.9512,0
0.7,0.0,0.1013,0.6,0.8125,1.0,0.0,0.2,1.0,,0.0,0.0,0.404,0.9512,1
0.5333,0.75,0.1641,1.0,0.625,0.3333,0.2143,0.0,0.0,,0.0769,0.0,0.404,0.9512,1
0.3667,0.0,0.1098,0.7333,0.5625,0.0,0.0,0.2,0.25,,0.0,0.0,0.4141,0.0732,0
0.3444,0.5,0.1558,0.6,0.8125,0.0,0.2857,0.2,1.0,,0.0465,0.0,0.4545,0.9512,0
0.4222,0.5,0.1353,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5,0.75,0.1666,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5333,0.5,0.2352,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5889,0.5,0.0149,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6111,0.5,0.1188,0.7333,0.5625,1.0,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4222,0.5,0.015,0.8,0.875,0.3333,1.0,0.0,1.0,,0.0,0.0,0.7273,0.0,1
0.3222,0.5,0.1592,0.7333,0.5625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.2385,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.4667,0.75,0.1124,1.0,0.625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.5556,0.5,0.2416,0.7333,0.5625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.404,0.2195,0
0.8333,0.75,0.1404,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.3535,0.9512,0
0.5111,0.5,0.1787,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.4366,0.404,0.9512,1
0.5778,0.125,0.0214,0.7333,0.5625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.3,0.5,0.1179,0.6,0.8125,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4778,0.5,0.2784,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.3444,0.5,0.0716,0.0667,0.4375,0.8333,0.5714,0.2,0.5,,0.0,0.0,0.4242,0.9512,0
0.2556,0.5,0.1177,1.0,0.625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.3778,0.5,0.2973,0.7333,0.5625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.2424,0.9512,0
0.4556,0.75,0.141,0.7333,0.5625,0.3333,0.8571,0.4,1.0,,0.0,0.0,0.404,0.122,0
0.3444,0.5,0.1251,0.7333,0.5625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.303,0.9512,0
0.4667,0.5,0.044,1.0,0.625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.0229,0.8,0.875,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.4545,0.9512,1
0.6111,0.5,0.2198,0.7333,0.5625,0.8333,0.0714,0.2,1.0,,0.0,0.0,0.2525,0.9512,0
0.4,0.875,0.1311,0.7333,0.5625,1.0,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.7222,0.75,0.1128,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.596,0.9512,1
0.4222,0.25,0.1117,1.0,0.625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.1212,0.9512,0
0.6889,0.5,0.1299,1.0,0.625,1.0,0.5714,0.2,1.0,,0.0,0.0,0.202,0.9512,0
0.6,0.625,0.1121,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,1.0,0.0,0.6061,0.9512,1
0.5444,0.5,0.1004,0.7333,0.5625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3778,0.5,0.128,0.7333,0.5625,0.3333,0.0714,1.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3556,0.5,0.1411,0.7333,0.5625,0.6667,0.4286,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.5667,0.625,0.1546,0.8,0.875,0.3333,0.2857,0.0,1.0,,0.1502,0.0,0.5051,0.9512,1
0.5333,0.75,0.2677,1.0,0.625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.3333,0.5,0.1911,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.0,0
0.5778,0.125,0.1364,0.7333,0.5625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.4343,0.9512,0
0.3111,0.75,0.1472,1.0,0.625,0.6667,1.0,0.2,1.0,,0.0,0.4045,0.404,0.9512,0
0.3222,0.5,0.0866,0.7333,0.5625,0.3333,0.2143,0.0,0.25,,0.0,0.0,0.404,0.9512,0
0.4222,0.5,0.0441,0.6,0.8125,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.5051,0.9512,0
0.6333,0.5,0.0952,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.4778,0.125,0.2488,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4111,0.875,0.0917,1.0,0.625,0.8333,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3333,0.5,0.1595,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5889,0.5,0.0603,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.4848,0.9512,1
0.7667,0.0,0.1319,0.5333,0.6875,1.0,0.0,0.2,1.0,,0.0,0.0,0.0101,0.9512,0
0.8111,0.5,0.0201,0.7333,0.5625,1.0,0.5714,0.2,1.0,,0.0,0.0,0.3737,0.9512,0
0.2444,0.625,0.1034,1.0,0.625,0.6667,0.2143,0.6,1.0,,0.0,0.0,0.3535,0.9512,0
0.3444,0.5,0.1102,0.7333,0.5625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.4222,0.5,0.1277,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.4332,0.404,0.9512,1
0.5556,0.75,0.2315,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.3535,0.9512,0
0.4111,0.5,0.2609,1.0,0.625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.3737,0.9512,0
0.4889,0.25,0.2758,0.6,0.8125,0.0,0.7857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.5,0.1352,0.6,0.8125,0.6667,0.2857,0.8,0.5,,0.0,0.0,0.4545,0.9512,0
0.3,0.5,0.078,1.0,0.625,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3111,0.5,0.1012,0.4667,0.75,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.8081,0.9512,0
0.2778,0.5,0.2179,0.7333,0.5625,0.6667,0.9286,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.2222,0.5,0.1566,1.0,0.625,0.6667,0.5714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.5667,0.25,0.1029,0.6,0.8125,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5111,0.5,0.0869,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.4539,0.404,0.9512,1
0.7444,0.5,0.1156,0.6,0.8125,0.3333,0.7857,0.0,1.0,,0.0651,0.0,0.0707,0.9512,1
0.5222,0.5,0.2601,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.3535,0.9512,0
0.4667,0.5,0.2309,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5778,0.5,0.1258,0.7333,0.5625,0.6667,0.8571,0.2,1.0,,0.0,0.4307,0.5051,0.9512,0
0.4667,0.125,0.107,0.4667,0.75,0.0,0.7143,0.8,0.25,,0.0,0.0,0.404,0.7317,1
0.7222,0.0,0.0243,0.7333,0.5625,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.2333,0.5,0.1105,1.0,0.625,0.6667,0.3571,0.6,0.5,,0.0,0.0,0.101,0.9512,0
0.5556,0.5,0.0599,0.7333,0.5625,0.3333,0.0714,1.0,1.0,,0.0518,0.0,0.404,0.9512,1
0.5111,0.5,0.1272,1.0,0.625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.75,0.2493,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.1502,0.0,0.5051,0.9512,1
0.6333,0.5,0.1226,0.0,0.375,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4111,0.5,0.0251,0.6,0.8125,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.5556,0.5,0.2836,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6444,0.0,0.1203,0.1333,0.5,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.7,0.75,0.536,0.2,0.125,1.0,0.5714,0.8,1.0,,0.0,0.0,0.303,0.1951,0
0.4333,0.5,0.1875,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.6566,0.9512,0
0.5111,0.5,0.1884,0.8,0.875,0.3333,0.7143,0.0,0.5,,0.0,0.0,0.3535,0.9512,0
0.4,0.5,0.0764,0.7333,0.5625,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.1887,0.2667,0.1875,0.3333,0.2143,0.0,1.0,,0.0,0.3737,0.5051,0.9512,0
0.2333,0.5,0.1594,1.0,0.625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.5758,0.9512,0
0.4556,0.5,0.1787,0.4667,0.75,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4889,0.25,0.0235,1.0,0.625,0.6667,0.5714,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.2444,0.5,0.0392,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3222,0.125,0.2027,1.0,0.625,0.6667,0.1429,0.2,0.5,,0.0,0.0,0.6061,0.9512,0
0.3222,0.5,0.2827,0.7333,0.5625,0.6667,0.5714,0.8,0.5,,0.0,0.0,0.404,0.5854,0
0.6444,0.625,0.1258,1.0,0.625,0.3333,1.0,1.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4,0.75,0.1217,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.3333,0.5,0.1408,0.5333,0.6875,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.4848,0.9512,0
0.4111,0.5,0.022,0.6,0.8125,0.3333,0.5,0.0,1.0,,0.0,0.0,0.4343,0.9512,1
0.3222,0.5,0.1731,0.5333,0.6875,0.6667,0.5,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.1362,0.2667,0.1875,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.6341,0
0.4778,0.5,0.0579,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.5444,0.5,0.0845,0.7333,0.5625,0.3333,0.2143,1.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5,0.125,0.1906,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3111,0.5,0.1299,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.0,0.1648,1.0,0.625,0.6667,0.0,0.2,1.0,,0.0,0.0,0.2525,0.9512,0
0.5667,0.5,0.121,0.7333,0.5625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.3556,0.5,0.3431,1.0,0.625,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.5051,0.0488,1
0.2667,0.5,0.0648,0.7333,0.5625,0.6667,0.5,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.0802,0.6667,1.0,0.3333,0.7143,0.0,1.0,,0.073,0.0,0.404,0.9512,1
0.3889,0.0,0.2203,0.4667,0.75,0.6667,0.0,0.2,1.0,,0.0,0.0,0.5556,0.9512,0
0.4556,0.875,0.0976,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5333,0.5,0.0372,0.6,0.8125,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.4545,0.9512,1
0.6778,0.25,0.0682,0.7333,0.5625,1.0,0.0714,0.8,1.0,,0.0147,0.0,0.3535,0.9512,0
0.2222,0.5,0.0774,1.0,0.625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.303,0.9512,0
0.3,0.5,0.1283,0.7333,0.5625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.5051,0.9512,1
0.6111,0.5,0.0821,1.0,0.625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.2424,0.9512,1
0.4333,0.5,0.0565,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.1889,0.0,0.0933,0.0,0.375,0.6667,0.0,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.5222,0.5,0.1728,0.7333,0.5625,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.404,0.0,0
0.5778,0.5,0.1134,0.7333,0.5625,1.0,0.5714,0.8,0.25,,0.0,0.0,0.404,0.4634,1
0.2667,0.5,0.1977,0.7333,0.5625,0.6667,0.8571,0.6,0.5,,0.0,0.0,0.202,0.9512,0
0.3222,0.5,0.1922,0.0667,0.4375,0.6667,0.5714,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.127,0.7333,0.5625,0.6667,0.5,0.4,1.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.5,0.2185,1.0,0.625,0.6667,0.5,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2556,0.5,0.1854,0.7333,0.5625,0.6667,0.5,0.2,0.5,,0.0,0.0,0.3535,0.9512,0
0.6333,0.5,0.1786,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.5667,0.5,0.0989,0.5333,0.6875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3667,0.5,0.0274,1.0,0.625,0.6667,0.7143,0.2,1.0,,0.0367,0.0,0.1616,0.9512,0
0.4333,0.5,0.1178,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.5,0.1617,0.7333,0.5625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.7889,0.5,0.1817,0.6,0.8125,0.0,0.9286,0.6,1.0,,0.0233,0.0,0.1616,0.9512,0
0.4222,0.875,0.023,1.0,0.625,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3111,0.875,0.1522,0.9333,0.9375,0.6667,0.7143,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.6333,0.5,0.0602,0.8,0.875,0.5,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.5,0.0316,1.0,0.625,0.0,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6556,0.875,0.071,0.7333,0.5625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.1314,0.7333,0.5625,0.6667,0.8571,0.2,0.75,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.124,0.6,0.8125,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.6778,0.625,0.0908,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5051,0.2683,1
0.1889,0.0,0.0983,0.0667,0.4375,0.6667,0.0,0.6,1.0,,0.0,0.0,0.303,0.9512,0
0.4,0.5,0.1031,0.6,0.8125,0.3333,0.2857,0.0,0.25,,0.0,0.0,0.6061,0.0,1
0.6889,0.0,0.152,0.3333,0.25,0.3333,0.0,0.0,1.0,,0.0341,0.0,0.5051,0.9512,0
0.3778,0.5,0.3146,1.0,0.625,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.5051,0.9512,1
0.3556,0.625,0.1345,0.6,0.8125,0.3333,0.2143,0.0,1.0,,0.0769,0.0,0.5051,0.9512,1
0.4667,0.5,0.1172,0.7333,0.5625,0.8333,0.8571,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4333,0.5,0.1288,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6444,0.5,0.0893,0.2667,0.1875,0.0,0.5,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.6778,0.75,0.0203,0.7333,0.5625,0.3333,0.3571,0.0,1.0,,0.0,0.4242,0.6061,0.9512,1
0.4444,0.5,0.1045,0.0,0.375,0.6667,0.2143,0.4,0.5,,0.0,0.0,0.5556,0.9512,0
0.3444,0.5,0.0289,0.6,0.8125,0.6667,0.9286,0.2,1.0,,0.0,0.0,0.3737,0.9512,0
0.4,0.5,0.1288,0.7333,0.5625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.5051,0.9512,0
0.2556,0.5,0.1225,1.0,0.625,0.6667,0.5,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.0714,0.7333,0.5625,0.6667,0.2143,0.2,1.0,,0.0,0.0,0.4141,0.9512,0
0.5778,0.5,0.0986,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.2444,0.5,0.0697,0.7333,0.5625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.2424,0.9512,0
0.5667,0.5,0.137,1.0,0.625,0.0,0.8571,0.8,1.0,,0.0,0.0,0.404,0.5366,0
0.3444,0.125,0.1134,0.5333,0.6875,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5444,0.625,0.1736,0.7333,0.5625,0.0,0.2857,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.5444,0.5,0.1154,0.7333,0.5625,0.3333,0.5,1.0,0.5,,0.0,0.0,0.404,0.9512,0
0.5889,0.125,0.1518,1.0,0.625,1.0,0.0714,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.5778,0.5,0.1025,0.7333,0.5625,0.3333,0.2857,0.0,0.25,,1.0,0.0,0.404,0.5854,1
0.2222,0.5,0.2994,0.0,0.375,0.6667,0.4286,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.272,0.4667,0.75,0.6667,0.5714,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.6778,0.0,0.1286,0.7333,0.5625,0.3333,0.0,0.0,1.0,,0.0,0.0,0.0606,0.9512,0
0.4778,0.5,0.1492,0.8,0.875,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.303,0.7561,0
0.5111,0.625,0.0666,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.5253,0.9512,0
